"Plot Title: 20597560"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20597560, SEN S/N: 20597560)","Intensity, lum/ft² (LGR S/N: 20597560, SEN S/N: 20597560)","Coupler Attached (LGR S/N: 20597560)","Host Connected (LGR S/N: 20597560)","Coupler Detached (LGR S/N: 20597560)","Stopped (LGR S/N: 20597560)","End Of File (LGR S/N: 20597560)"
1460,05/25/19 12:10:00 PM,138.742,23552.0,,,,,
1461,05/25/19 12:20:00 PM,133.167,18432.0,,,,,
1462,05/25/19 12:30:00 PM,117.498,2048.0,,,,,
1463,05/25/19 12:40:00 PM,106.205,2176.0,,,,,
1464,05/25/19 12:50:00 PM,121.093,23552.0,,,,,
1465,05/25/19 01:00:00 PM,131.488,25600.0,,,,,
1466,05/25/19 01:10:00 PM,132.604,25600.0,,,,,
1467,05/25/19 01:20:00 PM,133.167,4608.0,,,,,
1468,05/25/19 01:30:00 PM,123.321,21504.0,,,,,
1469,05/25/19 01:40:00 PM,121.338,24576.0,,,,,
1470,05/25/19 01:50:00 PM,127.699,25600.0,,,,,
1471,05/25/19 02:00:00 PM,129.571,24576.0,,,,,
1472,05/25/19 02:10:00 PM,131.211,24576.0,,,,,
1473,05/25/19 02:20:00 PM,127.171,24576.0,,,,,
1474,05/25/19 02:30:00 PM,121.829,3584.0,,,,,
1475,05/25/19 02:40:00 PM,111.801,2816.0,,,,,
1476,05/25/19 02:50:00 PM,112.023,21504.0,,,,,
1477,05/25/19 03:00:00 PM,110.701,20480.0,,,,,
1478,05/25/19 03:10:00 PM,105.161,21504.0,,,,,
1479,05/25/19 03:20:00 PM,103.104,3456.0,,,,,
1480,05/25/19 03:30:00 PM,99.093,2304.0,,,,,
1481,05/25/19 03:40:00 PM,97.916,1024.0,,,,,
1482,05/25/19 03:50:00 PM,104.128,20480.0,,,,,
1483,05/25/19 04:00:00 PM,96.361,896.0,,,,,
1484,05/25/19 04:10:00 PM,99.489,9216.0,,,,,
1485,05/25/19 04:20:00 PM,104.128,4352.0,,,,,
1486,05/25/19 04:30:00 PM,108.108,14336.0,,,,,
1487,05/25/19 04:40:00 PM,102.697,6656.0,,,,,
1488,05/25/19 04:50:00 PM,98.110,9216.0,,,,,
1489,05/25/19 05:00:00 PM,90.867,5632.0,,,,,
1490,05/25/19 05:10:00 PM,84.115,1088.0,,,,,
1491,05/25/19 05:20:00 PM,82.152,4352.0,,,,,
1492,05/25/19 05:30:00 PM,81.266,1152.0,,,,,
1493,05/25/19 05:40:00 PM,80.735,2176.0,,,,,
1494,05/25/19 05:50:00 PM,79.502,3072.0,,,,,
1495,05/25/19 06:00:00 PM,78.098,1536.0,,,,,
1496,05/25/19 06:10:00 PM,75.312,248.0,,,,,
1497,05/25/19 06:20:00 PM,71.856,176.0,,,,,
1498,05/25/19 06:30:00 PM,70.480,160.0,,,,,
1499,05/25/19 06:40:00 PM,69.449,144.0,,,,,
1500,05/25/19 06:50:00 PM,68.592,128.0,,,,,
1501,05/25/19 07:00:00 PM,67.906,117.0,,,,,
1502,05/25/19 07:10:00 PM,67.221,99.0,,,,,
1503,05/25/19 07:20:00 PM,66.366,73.0,,,,,
1504,05/25/19 07:30:00 PM,65.680,51.0,,,,,
1505,05/25/19 07:40:00 PM,64.996,30.0,,,,,
1506,05/25/19 07:50:00 PM,63.968,12.0,,,,,
1507,05/25/19 08:00:00 PM,62.769,3.0,,,,,
1508,05/25/19 08:10:00 PM,61.398,0.0,,,,,
1509,05/25/19 08:20:00 PM,60.024,0.0,,,,,
1510,05/25/19 08:30:00 PM,58.993,0.0,,,,,
1511,05/25/19 08:40:00 PM,58.820,0.0,,,,,
1512,05/25/19 08:50:00 PM,58.820,0.0,,,,,
1513,05/25/19 09:00:00 PM,58.303,0.0,,,,,
1514,05/25/19 09:10:00 PM,57.958,0.0,,,,,
1515,05/25/19 09:20:00 PM,58.820,0.0,,,,,
1516,05/25/19 09:30:00 PM,59.680,0.0,,,,,
1517,05/25/19 09:40:00 PM,59.851,0.0,,,,,
1518,05/25/19 09:50:00 PM,59.851,0.0,,,,,
1519,05/25/19 10:00:00 PM,59.851,0.0,,,,,
1520,05/25/19 10:10:00 PM,59.680,0.0,,,,,
1521,05/25/19 10:20:00 PM,59.337,0.0,,,,,
1522,05/25/19 10:30:00 PM,58.993,0.0,,,,,
1523,05/25/19 10:40:00 PM,58.647,0.0,,,,,
1524,05/25/19 10:50:00 PM,58.476,0.0,,,,,
1525,05/25/19 11:00:00 PM,57.958,0.0,,,,,
1526,05/25/19 11:10:00 PM,58.131,0.0,,,,,
1527,05/25/19 11:20:00 PM,57.785,0.0,,,,,
1528,05/25/19 11:30:00 PM,57.441,0.0,,,,,
1529,05/25/19 11:40:00 PM,57.268,0.0,,,,,
1530,05/25/19 11:50:00 PM,56.923,0.0,,,,,
1531,05/26/19 12:00:00 AM,56.750,0.0,,,,,
1532,05/26/19 12:10:00 AM,56.230,0.0,,,,,
1533,05/26/19 12:20:00 AM,55.711,0.0,,,,,
1534,05/26/19 12:30:00 AM,55.364,0.0,,,,,
1535,05/26/19 12:40:00 AM,55.017,0.0,,,,,
1536,05/26/19 12:50:00 AM,54.495,0.0,,,,,
1537,05/26/19 01:00:00 AM,54.322,0.0,,,,,
1538,05/26/19 01:10:00 AM,53.798,0.0,,,,,
1539,05/26/19 01:20:00 AM,53.798,0.0,,,,,
1540,05/26/19 01:30:00 AM,53.623,0.0,,,,,
1541,05/26/19 01:40:00 AM,53.973,0.0,,,,,
1542,05/26/19 01:50:00 AM,53.449,0.0,,,,,
1543,05/26/19 02:00:00 AM,53.973,0.0,,,,,
1544,05/26/19 02:10:00 AM,53.798,0.0,,,,,
1545,05/26/19 02:20:00 AM,53.274,0.0,,,,,
1546,05/26/19 02:30:00 AM,52.925,0.0,,,,,
1547,05/26/19 02:40:00 AM,53.274,0.0,,,,,
1548,05/26/19 02:50:00 AM,53.449,0.0,,,,,
1549,05/26/19 03:00:00 AM,53.274,0.0,,,,,
1550,05/26/19 03:10:00 AM,53.100,0.0,,,,,
1551,05/26/19 03:20:00 AM,52.050,0.0,,,,,
1552,05/26/19 03:30:00 AM,51.699,0.0,,,,,
1553,05/26/19 03:40:00 AM,51.699,0.0,,,,,
1554,05/26/19 03:50:00 AM,51.523,0.0,,,,,
1555,05/26/19 04:00:00 AM,50.995,0.0,,,,,
1556,05/26/19 04:10:00 AM,51.172,0.0,,,,,
1557,05/26/19 04:20:00 AM,51.699,0.0,,,,,
1558,05/26/19 04:30:00 AM,51.874,0.0,,,,,
1559,05/26/19 04:40:00 AM,51.874,0.0,,,,,
1560,05/26/19 04:50:00 AM,51.874,0.0,,,,,
1561,05/26/19 05:00:00 AM,51.699,0.0,,,,,
1562,05/26/19 05:10:00 AM,51.523,0.0,,,,,
1563,05/26/19 05:20:00 AM,51.346,4.0,,,,,
1564,05/26/19 05:30:00 AM,51.172,20.0,,,,,
1565,05/26/19 05:40:00 AM,50.995,49.0,,,,,
1566,05/26/19 05:50:00 AM,50.995,82.0,,,,,
1567,05/26/19 06:00:00 AM,50.995,111.0,,,,,
1568,05/26/19 06:10:00 AM,51.172,136.0,,,,,
1569,05/26/19 06:20:00 AM,51.346,160.0,,,,,
1570,05/26/19 06:30:00 AM,51.523,184.0,,,,,
1571,05/26/19 06:40:00 AM,51.874,208.0,,,,,
1572,05/26/19 06:50:00 AM,52.225,232.0,,,,,
1573,05/26/19 07:00:00 AM,53.100,496.0,,,,,
1574,05/26/19 07:10:00 AM,56.404,992.0,,,,,
1575,05/26/19 07:20:00 AM,60.024,1216.0,,,,,
1576,05/26/19 07:30:00 AM,63.282,1344.0,,,,,
1577,05/26/19 07:40:00 AM,64.481,1408.0,,,,,
1578,05/26/19 07:50:00 AM,65.680,1600.0,,,,,
1579,05/26/19 08:00:00 AM,68.763,3072.0,,,,,
1580,05/26/19 08:10:00 AM,75.312,4096.0,,,,,
1581,05/26/19 08:20:00 AM,80.735,4608.0,,,,,
1582,05/26/19 08:30:00 AM,81.975,3840.0,,,,,
1583,05/26/19 08:40:00 AM,86.823,3200.0,,,,,
1584,05/26/19 08:50:00 AM,88.466,3200.0,,,,,
1585,05/26/19 09:00:00 AM,89.017,3456.0,,,,,
1586,05/26/19 09:10:00 AM,87.552,3968.0,,,,,
1587,05/26/19 09:20:00 AM,88.466,6144.0,,,,,
1588,05/26/19 09:30:00 AM,87.733,3840.0,,,,,
1589,05/26/19 09:40:00 AM,95.783,4096.0,,,,,
1590,05/26/19 09:50:00 AM,102.088,14848.0,,,,,
1591,05/26/19 10:00:00 AM,111.360,15360.0,,,,,
1592,05/26/19 10:10:00 AM,113.587,16384.0,,,,,
1593,05/26/19 10:20:00 AM,111.360,15872.0,,,,,
1594,05/26/19 10:30:00 AM,111.360,3584.0,,,,,
1595,05/26/19 10:40:00 AM,113.362,19456.0,,,,,
1596,05/26/19 10:50:00 AM,119.637,20480.0,,,,,
1597,05/26/19 11:00:00 AM,117.498,22528.0,,,,,
1598,05/26/19 11:10:00 AM,127.171,21504.0,,,,,
1599,05/26/19 11:20:00 AM,121.582,22528.0,,,,,
1600,05/26/19 11:30:00 AM,124.077,8192.0,,,,,
1601,05/26/19 11:40:00 AM,111.360,10240.0,,,,,
1602,05/26/19 11:50:00 AM,118.441,20480.0,,,,,
1603,05/26/19 12:00:00 PM,124.585,25600.0,,,,,
1604,05/26/19 12:10:00 PM,130.660,13824.0,,,,,
1605,05/26/19 12:20:00 PM,118.206,4608.0,,,,,
1606,05/26/19 12:30:00 PM,108.750,4608.0,,,,,
1607,05/26/19 12:40:00 PM,103.307,8192.0,,,,,
1608,05/26/19 12:50:00 PM,102.900,6144.0,,,,,
1609,05/26/19 01:00:00 PM,100.683,5632.0,,,,,
1610,05/26/19 01:10:00 PM,103.307,8192.0,,,,,
1611,05/26/19 01:20:00 PM,95.400,4608.0,,,,,
1612,05/26/19 01:30:00 PM,91.240,3968.0,,,,,
1613,05/26/19 01:40:00 PM,87.915,3584.0,,,,,
1614,05/26/19 01:50:00 PM,85.014,3328.0,,,,,
1615,05/26/19 02:00:00 PM,83.757,2560.0,,,,,
1616,05/26/19 02:10:00 PM,82.330,3072.0,,,,,
1617,05/26/19 02:20:00 PM,83.579,2816.0,,,,,
1618,05/26/19 02:30:00 PM,83.757,2560.0,,,,,
1619,05/26/19 02:40:00 PM,82.330,3072.0,,,,,
1620,05/26/19 02:50:00 PM,82.330,2944.0,,,,,
1621,05/26/19 03:00:00 PM,80.382,2688.0,,,,,
1622,05/26/19 03:10:00 PM,80.735,2688.0,,,,,
1623,05/26/19 03:20:00 PM,83.043,3456.0,,,,,
1624,05/26/19 03:30:00 PM,86.459,5120.0,,,,,
1625,05/26/19 03:40:00 PM,90.680,5120.0,,,,,
1626,05/26/19 03:50:00 PM,84.654,3712.0,,,,,
1627,05/26/19 04:00:00 PM,83.043,2688.0,,,,,
1628,05/26/19 04:10:00 PM,79.678,2176.0,,,,,
1629,05/26/19 04:20:00 PM,80.911,2432.0,,,,,
1630,05/26/19 04:30:00 PM,76.876,1792.0,,,,,
1631,05/26/19 04:40:00 PM,75.312,1344.0,,,,,
1632,05/26/19 04:50:00 PM,73.753,1344.0,,,,,
1633,05/26/19 05:00:00 PM,72.718,1472.0,,,,,
1634,05/26/19 05:10:00 PM,72.199,1344.0,,,,,
1635,05/26/19 05:20:00 PM,72.545,1920.0,,,,,
1636,05/26/19 05:30:00 PM,74.446,1472.0,,,,,
1637,05/26/19 05:40:00 PM,67.735,704.0,,,,,
1638,05/26/19 05:50:00 PM,64.825,576.0,,,,,
1639,05/26/19 06:00:00 PM,63.797,480.0,,,,,
1640,05/26/19 06:10:00 PM,61.569,384.0,,,,,
1641,05/26/19 06:20:00 PM,62.083,432.0,,,,,
1642,05/26/19 06:30:00 PM,62.254,432.0,,,,,
1643,05/26/19 06:40:00 PM,62.425,480.0,,,,,
1644,05/26/19 06:50:00 PM,61.741,160.0,,,,,
1645,05/26/19 07:00:00 PM,61.227,115.0,,,,,
1646,05/26/19 07:10:00 PM,61.227,136.0,,,,,
1647,05/26/19 07:20:00 PM,60.883,106.0,,,,,
1648,05/26/19 07:30:00 PM,60.195,78.0,,,,,
1649,05/26/19 07:40:00 PM,59.337,73.0,,,,,
1650,05/26/19 07:50:00 PM,58.647,12.0,,,,,
1651,05/26/19 08:00:00 PM,58.820,2.0,,,,,
1652,05/26/19 08:10:00 PM,59.164,0.0,,,,,
1653,05/26/19 08:20:00 PM,58.820,0.0,,,,,
1654,05/26/19 08:30:00 PM,58.131,0.0,,,,,
1655,05/26/19 08:40:00 PM,56.923,0.0,,,,,
1656,05/26/19 08:50:00 PM,55.711,0.0,,,,,
1657,05/26/19 09:00:00 PM,54.322,0.0,,,,,
1658,05/26/19 09:10:00 PM,53.449,0.0,,,,,
1659,05/26/19 09:20:00 PM,52.750,0.0,,,,,
1660,05/26/19 09:30:00 PM,51.874,0.0,,,,,
1661,05/26/19 09:40:00 PM,51.523,0.0,,,,,
1662,05/26/19 09:50:00 PM,51.172,0.0,,,,,
1663,05/26/19 10:00:00 PM,50.819,0.0,,,,,
1664,05/26/19 10:10:00 PM,50.643,0.0,,,,,
1665,05/26/19 10:20:00 PM,50.995,0.0,,,,,
1666,05/26/19 10:30:00 PM,50.819,0.0,,,,,
1667,05/26/19 10:40:00 PM,50.643,0.0,,,,,
1668,05/26/19 10:50:00 PM,49.759,0.0,,,,,
1669,05/26/19 11:00:00 PM,49.404,0.0,,,,,
1670,05/26/19 11:10:00 PM,49.228,0.0,,,,,
1671,05/26/19 11:20:00 PM,49.050,0.0,,,,,
1672,05/26/19 11:30:00 PM,48.871,0.0,,,,,
1673,05/26/19 11:40:00 PM,48.695,0.0,,,,,
1674,05/26/19 11:50:00 PM,48.517,0.0,,,,,
1675,05/27/19 12:00:00 AM,48.160,0.0,,,,,
1676,05/27/19 12:10:00 AM,47.624,0.0,,,,,
1677,05/27/19 12:20:00 AM,47.088,0.0,,,,,
1678,05/27/19 12:30:00 AM,46.548,0.0,,,,,
1679,05/27/19 12:40:00 AM,46.548,0.0,,,,,
1680,05/27/19 12:50:00 AM,46.728,0.0,,,,,
1681,05/27/19 01:00:00 AM,46.908,0.0,,,,,
1682,05/27/19 01:10:00 AM,46.908,0.0,,,,,
1683,05/27/19 01:20:00 AM,47.088,0.0,,,,,
1684,05/27/19 01:30:00 AM,47.266,0.0,,,,,
1685,05/27/19 01:40:00 AM,47.266,0.0,,,,,
1686,05/27/19 01:50:00 AM,47.624,0.0,,,,,
1687,05/27/19 02:00:00 AM,47.982,0.0,,,,,
1688,05/27/19 02:10:00 AM,46.908,0.0,,,,,
1689,05/27/19 02:20:00 AM,46.188,0.0,,,,,
1690,05/27/19 02:30:00 AM,45.648,0.0,,,,,
1691,05/27/19 02:40:00 AM,45.466,0.0,,,,,
1692,05/27/19 02:50:00 AM,45.648,0.0,,,,,
1693,05/27/19 03:00:00 AM,45.828,0.0,,,,,
1694,05/27/19 03:10:00 AM,45.648,0.0,,,,,
1695,05/27/19 03:20:00 AM,45.104,0.0,,,,,
1696,05/27/19 03:30:00 AM,44.195,0.0,,,,,
1697,05/27/19 03:40:00 AM,43.466,0.0,,,,,
1698,05/27/19 03:50:00 AM,43.099,0.0,,,,,
1699,05/27/19 04:00:00 AM,42.548,0.0,,,,,
1700,05/27/19 04:10:00 AM,42.363,0.0,,,,,
1701,05/27/19 04:20:00 AM,42.179,0.0,,,,,
1702,05/27/19 04:30:00 AM,41.994,0.0,,,,,
1703,05/27/19 04:40:00 AM,41.810,0.0,,,,,
1704,05/27/19 04:50:00 AM,41.625,0.0,,,,,
1705,05/27/19 05:00:00 AM,41.625,0.0,,,,,
1706,05/27/19 05:10:00 AM,41.439,0.0,,,,,
1707,05/27/19 05:20:00 AM,41.439,4.0,,,,,
1708,05/27/19 05:30:00 AM,41.439,17.0,,,,,
1709,05/27/19 05:40:00 AM,41.439,38.0,,,,,
1710,05/27/19 05:50:00 AM,41.625,60.0,,,,,
1711,05/27/19 06:00:00 AM,41.994,84.0,,,,,
1712,05/27/19 06:10:00 AM,42.548,168.0,,,,,
1713,05/27/19 06:20:00 AM,42.732,192.0,,,,,
1714,05/27/19 06:30:00 AM,43.099,216.0,,,,,
1715,05/27/19 06:40:00 AM,43.099,272.0,,,,,
1716,05/27/19 06:50:00 AM,42.915,256.0,,,,,
1717,05/27/19 07:00:00 AM,43.099,464.0,,,,,
1718,05/27/19 07:10:00 AM,44.195,288.0,,,,,
1719,05/27/19 07:20:00 AM,44.379,448.0,,,,,
1720,05/27/19 07:30:00 AM,47.446,1536.0,,,,,
1721,05/27/19 07:40:00 AM,51.346,1536.0,,,,,
1722,05/27/19 07:50:00 AM,53.449,1664.0,,,,,
1723,05/27/19 08:00:00 AM,56.923,3200.0,,,,,
1724,05/27/19 08:10:00 AM,63.282,4608.0,,,,,
1725,05/27/19 08:20:00 AM,66.193,5120.0,,,,,
1726,05/27/19 08:30:00 AM,72.199,5120.0,,,,,
1727,05/27/19 08:40:00 AM,74.098,5376.0,,,,,
1728,05/27/19 08:50:00 AM,76.528,1728.0,,,,,
1729,05/27/19 09:00:00 AM,78.800,4864.0,,,,,
1730,05/27/19 09:10:00 AM,81.090,5120.0,,,,,
1731,05/27/19 09:20:00 AM,80.911,7680.0,,,,,
1732,05/27/19 09:30:00 AM,79.678,1728.0,,,,,
1733,05/27/19 09:40:00 AM,79.502,1536.0,,,,,
1734,05/27/19 09:50:00 AM,82.864,9216.0,,,,,
1735,05/27/19 10:00:00 AM,87.186,1024.0,,,,,
1736,05/27/19 10:03:50 AM,,,Logged,Logged,,,
1737,05/27/19 10:04:01 AM,,,,Logged,,,
1738,05/27/19 10:04:06 AM,,,,Logged,,,
1739,05/27/19 10:04:11 AM,,,,Logged,,,
1740,05/27/19 10:04:14 AM,,,,,Logged,,
1741,05/27/19 10:04:17 AM,,,Logged,,,,
1742,05/27/19 10:04:34 AM,,,,,Logged,,
1743,05/27/19 10:04:37 AM,,,Logged,,,,
1744,05/27/19 10:04:44 AM,,,,Logged,,,
1745,05/27/19 10:04:48 AM,,,,,,Logged,Logged
